name,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Dhanlaxmi Bank Ltd.,14260.7,16180.4,16647.0,14936.0,12006.4,11453.8,10603.6,10418.8,10378.1,10903.1
Dhanuka Agritech Ltd.,5901.5,8034.7,7583.6,8460.3,9598.9,9528.2,11334.8,11389.2,13614.0,14039.0
Dhunseri Investments Ltd.,14.6,18.4,68.8,35.2,20.6,32.1,31.8,20.7,123.4,33.6
Dhunseri Ventures Ltd.,26906.3,41949.6,29431.9,27848.9,586.5,9952.8,6760.5,444.6,485.0,631.9
Divi'S Laboratories Ltd.,16825.4,19376.2,25381.7,27143.1,31100.6,31003.5,39478.1,42555.2,50358.2,65391.4
Dixon Technologies (India) Ltd.,7216.5,10938.8,11401.3,12675.2,16522.4,21923.3,24785.9,36016.6,55250.7,73488.7
Dollar Industries Ltd.,5996.4,6663.8,7167.4,8688.3,8326.3,9263.3,9992.3,9293.5,10350.3,14469.4
Donear Industries Ltd.,4146.0,4935.2,5143.0,5221.0,4945.3,5352.0,5899.9,5312.7,3468.3,6501.2
Dr. Lal Pathlabs Ltd.,0.0,0.0,5623.1,6742.7,7580.6,8873.0,10197.8,11124.9,12672.2,15896.8
Dr. Reddy'S Laboratories Ltd.,74867.0,82658.0,86671.0,92713.0,89920.0,91053.0,95557.0,97558.0,123594.0,136536.0
Ducon Infratechnologies Ltd.,315.4,327.3,340.4,327.3,3944.8,4136.2,3887.8,3756.6,3420.7,1240.5
Dynacons Systems & Solutions Ltd.,576.0,772.0,1066.5,1229.7,1601.6,2142.6,3037.0,3159.9,4623.3,6678.2
Dynamatic Technologies Ltd.,4739.0,4859.8,5246.7,4903.1,5460.5,4925.4,6635.4,8227.1,4869.0,5623.2
E I D-Parry (India) Ltd.,24925.0,20482.4,22247.2,24352.7,22947.7,25642.2,19984.4,20107.7,23792.6,25173.1
E I H Ltd.,11291.1,11962.9,12922.6,13849.1,12866.4,13228.4,15290.9,13225.8,8167.6,10843.0
E P L Ltd.,6085.6,7009.1,7714.0,7755.7,8341.7,7983.7,8014.7,7830.0,8025.0,10497.0
Easy Trip Planners Ltd.,5957.4,0.0,0.0,8640.7,1136.7,2453.7,2571.8,2691.6,1481.9,3052.8
Eclerx Services Ltd.,4239.3,4827.6,6346.0,8499.7,8594.3,9333.6,9863.7,10510.2,9980.0,12174.6
Edelweiss Financial Services Ltd.,1132.7,1426.3,1401.0,1847.8,3218.8,3027.4,2332.2,1810.9,10196.2,5103.8
Eicher Motors Ltd.,11061.4,17550.1,29308.0,60227.3,66482.2,79217.1,84928.0,78457.7,81923.3,92044.1
Eimco Elecon (India) Ltd.,1794.4,1724.3,1984.4,1477.8,1669.9,1411.3,1654.2,1251.6,1125.0,1177.1
Electrosteel Castings Ltd.,20076.6,22289.6,22209.4,20339.9,19502.0,21274.6,31601.7,24368.9,29711.2,50332.6
Elgi Equipments Ltd.,8137.5,8085.1,7727.2,9197.7,8924.2,9802.9,11058.6,10492.2,10077.4,14638.1
Emami Ltd.,15067.5,15157.9,17750.5,19808.5,21111.7,21700.9,22351.3,21984.4,22193.7,24211.9
Emami Paper Mills Ltd.,5094.9,5545.6,5454.0,5195.4,12159.1,13256.7,15826.6,14806.0,12138.4,18471.4
Emkay Global Financial Services Ltd.,887.5,753.4,1238.7,858.4,920.8,1151.2,1266.5,1352.2,1407.0,1704.4
Emkay Taps & Cutting Tools Ltd.,0.0,304.9,385.6,435.7,455.1,522.6,777.7,468.1,538.4,682.4
Emmbi Industries Ltd.,1541.5,1714.4,1944.6,2111.7,2316.7,2646.3,3020.8,3287.9,3233.5,5014.4
Endurance Technologies Ltd.,26642.3,33162.6,37189.8,38882.7,41155.8,43624.1,50832.0,45282.5,44659.1,54137.4
Equitas Small Finance Bank Ltd.,437.4,1159.0,2623.1,3942.3,11477.1,17672.1,21843.8,26844.6,33278.7,37168.0
Eris Lifesciences Ltd.,4103.4,4813.3,4796.2,5150.3,4829.5,4987.2,6570.6,7269.9,7808.0,8250.4
Esab India Ltd.,5274.4,4477.3,5835.6,4777.5,5057.0,5328.9,6404.7,6525.3,6368.0,8407.8
Escorts Kubota Ltd.,62847.3,62847.3,40589.1,36026.2,41721.7,47629.1,60287.8,53688.7,60823.9,66684.6
Ester Industries Ltd.,9654.2,10150.2,9785.1,8515.4,7754.4,8123.5,10053.4,9383.9,8642.9,13096.2
Excel Industries Ltd.,4153.9,4465.2,5121.7,4497.8,4842.3,5606.2,6858.1,6253.9,6812.7,10518.4
Exide Industries Ltd.,65505.0,64116.6,73841.6,69299.2,82375.0,91136.8,99310.1,93546.7,97569.6,132113.8
Expleo Solutions Ltd.,1437.7,1776.4,1973.8,2373.9,2385.4,2564.9,2568.8,2412.2,2605.7,6865.6
F D C Ltd.,6620.7,7639.9,8037.5,8875.0,9128.8,9559.5,9810.5,11623.6,11536.2,14433.4
Federal Bank Ltd.,60353.4,68851.4,74438.4,80810.3,89284.1,100544.3,115261.7,136053.2,141263.1,139429.5
Federal-Mogul Goetze (India) Ltd.,13411.5,12682.9,17064.4,14519.8,13312.2,12707.6,12933.1,10398.6,10946.5,12849.0
Fiem Industries Ltd.,6403.6,7494.0,8674.7,10423.8,11285.2,12539.6,13944.5,12764.2,11654.8,14781.3
Filatex India Ltd.,13993.7,19627.4,17383.8,14090.1,17276.4,19393.5,28089.6,27341.4,21224.7,35950.4
Fine Organic Inds. Ltd.,0.0,5241.3,5926.5,6112.8,7436.8,7746.2,9289.0,9101.7,10128.2,16667.8
Fineotex Chemical Ltd.,424.4,578.3,644.5,645.3,710.8,791.1,977.8,1224.5,1104.9,2138.4
Finolex Cables Ltd.,23321.1,23827.2,24050.9,24121.7,25857.4,26908.2,29514.4,26482.7,27169.2,34365.1
Finolex Industries Ltd.,23624.3,27230.9,27457.1,26194.7,27196.2,26213.5,28544.2,28027.6,28304.1,40204.7
Firstsource Solutions Ltd.,9380.8,8532.5,7736.2,7493.2,7687.1,6837.6,6324.4,7886.9,9910.8,12373.8
Fortis Healthcare Ltd.,5262.8,5745.6,8672.9,8365.0,8890.1,8700.6,10579.1,11268.6,8840.6,10099.4
Foseco India Ltd.,2547.4,2389.9,2699.9,2975.0,3498.5,3499.2,3351.5,3007.1,2366.2,3135.3
G A I L (India) Ltd.,450819.9,558338.5,551543.4,505587.4,470578.5,504242.3,712498.5,676967.2,533964.4,838384.3
G M M Pfaudler Ltd.,1743.1,2110.1,2239.8,2234.6,2757.6,3132.5,3967.7,4684.7,5486.5,7678.7
Gabriel India Ltd.,13077.3,13940.9,15372.7,15205.9,16074.9,17999.8,19945.7,17988.7,16707.2,22764.7
Galaxy Surfactants Ltd.,14403.2,14415.8,14724.3,13024.5,15464.4,16267.0,18687.9,15958.8,17101.3,25706.3
Gallantt Ispat Ltd.,7256.0,7401.8,7721.6,6944.8,6721.3,7928.5,10119.0,8745.6,19509.6,29459.7
Gandhi Special Tubes Ltd.,866.0,859.5,926.5,849.7,866.3,894.2,923.4,634.5,810.9,1018.6
Ganesha Ecosphere Ltd.,4045.9,4835.4,6084.4,6238.5,6658.2,7373.6,9452.7,8592.1,7210.1,9837.0
Garden Reach Shipbuilders & Engineers Ltd.,14878.9,15935.4,16537.9,17016.8,11277.4,14402.4,14568.9,15195.2,11617.6,17258.6
Garware Technical Fibres Ltd.,5809.6,6667.6,7560.1,7714.8,7834.9,8251.0,9403.1,8757.5,8997.0,10806.5
Gati Ltd.,1552.9,2436.4,4300.4,4785.9,5066.3,4920.1,5227.6,5028.3,4641.1,2805.3
Geekay Wires Ltd.,255.0,471.7,709.2,963.3,681.8,1335.9,2247.2,1912.0,1770.6,2624.7
Genus Power Infrastructures Ltd.,6595.9,7308.6,9427.6,8015.4,6076.1,8219.5,10197.0,9675.5,5896.0,6938.5
Gillette India Ltd.,14305.6,17561.9,19007.7,17241.2,15951.6,14397.5,16835.9,14935.0,17539.1,19583.5
Gland Pharma Ltd.,6122.4,8591.3,8192.1,10706.6,10650.9,14172.3,17920.3,20365.6,28758.6,33788.0
Glaxosmithkline Pharmaceuticals Ltd.,23099.2,24440.0,31799.8,27344.3,26984.2,26731.5,28271.8,37744.2,30091.4,31819.4
Glenmark Pharmaceuticals Ltd.,17816.8,20772.6,44331.3,49096.4,61866.6,54582.5,57360.5,59346.5,63833.8,72048.7
Globe International Carriers Ltd.,1132.9,1069.6,1134.7,1018.3,1100.9,1042.0,940.8,794.1,791.7,1062.7
Globus Spirits Ltd.,6053.0,6752.8,8805.6,9829.6,11102.5,9304.0,10609.1,12244.4,15279.9,21592.9
Godfrey Phillips India Ltd.,35997.8,40322.4,44430.2,41474.7,52172.9,56197.1,24470.1,27725.3,27242.7,29047.1
Godrej Agrovet Ltd.,27849.1,31393.9,33406.6,32957.6,34872.6,35255.7,44033.5,49638.0,42708.6,59921.7
Godrej Consumer Products Ltd.,34457.5,37134.4,41095.5,42804.6,43086.6,43906.6,42959.4,47693.2,54099.0,59116.5
Godrej Industries Ltd.,15507.4,16293.8,16111.1,15329.8,18494.6,20417.3,22893.4,20070.9,21104.1,36076.1
Gokaldas Exports Ltd.,11223.9,11303.5,11431.7,11388.9,10043.5,10989.9,12369.8,13969.1,11571.0,18408.9
Goldiam International Ltd.,977.7,1197.6,1178.9,1316.7,1359.3,1191.1,1572.5,1558.1,2011.4,3667.3
Granules India Ltd.,6779.7,9462.9,11665.9,12611.7,12580.7,15255.9,20321.0,20847.4,25983.5,29764.5
Graphite India Ltd.,17868.6,17348.9,15396.8,12384.5,13678.8,21488.7,48279.3,28415.3,17050.0,27507.6
Grasim Industries Ltd.,52201.0,56657.6,68590.8,92204.6,101196.0,147824.1,208245.3,206226.0,156039.3,234801.8
Gravita India Ltd.,2746.7,3431.5,3577.2,3663.9,5432.6,8143.8,10384.1,11455.1,12902.1,18758.5
Great Eastern Shipping Co. Ltd.,18919.7,15920.5,17052.5,15605.8,16693.6,22390.8,29328.8,28882.1,22465.8,23520.0
Greaves Cotton Ltd.,19618.1,18674.3,17784.3,17006.5,17163.4,17084.7,18821.4,17814.4,13089.5,11958.4
Greenpanel Industries Ltd.,0.0,0.0,0.0,0.0,0.0,0.5,5954.0,8615.2,9212.4,14003.6
Greenply Industries Ltd.,19604.2,21555.4,15145.8,15781.1,16844.3,15908.7,12421.9,12438.5,9541.2,13244.2
Grindwell Norton Ltd.,9520.0,9635.4,11233.2,11515.3,12525.9,12998.1,14697.5,14309.0,14399.6,18750.6
Gufic Biosciences Ltd.,1039.3,1262.2,1576.4,2245.2,2642.7,3299.1,3192.4,3747.9,4386.3,7058.2
Gujarat Alkalies & Chemicals Ltd.,18022.8,19697.7,19699.6,20466.8,20473.8,20860.9,25463.7,24728.3,23429.5,32462.2
Gujarat Ambuja Exports Ltd.,29293.9,31114.4,24093.2,26859.8,33404.6,32261.0,37946.9,36871.8,44969.9,41613.1
Gujarat Fluorochemicals Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.1,26266.5,29914.3,32022.8
Gujarat Gas Ltd.,61.3,80329.7,88005.2,61017.5,50448.1,61007.4,76876.4,94167.0,88709.7,156008.3
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,42939.5,49876.3,53984.6,49408.6,49380.9,55172.2,57958.6,51565.8,48720.0,74346.8
Gujarat Pipavav Port Ltd.,3635.9,3651.8,5198.0,4991.5,4735.2,4878.8,5416.0,4938.3,5594.0,5800.5
Gujarat State Fertilizers & Chemicals Ltd.,61974.0,54968.4,52567.9,60184.5,52649.7,60721.7,86734.3,75291.3,69843.6,84561.2
Gujarat State Petronet Ltd.,7011.7,6867.3,7062.9,6164.3,6299.3,7479.4,11483.7,13438.6,12407.7,12030.0
Gulf Oil Lubricants India Ltd.,0.0,0.1,10405.8,11034.8,11655.2,12567.3,15862.2,14915.1,15355.0,20691.9
Gulshan Polyols Ltd.,2847.9,3265.8,4091.6,4464.8,5191.3,6060.9,6552.2,6101.4,7003.2,10187.8
H C L Technologies Ltd.,92779.8,111077.1,120736.2,97311.8,133660.0,153640.0,186150.0,243100.0,279210.0,306520.0
H D F C Asset Mgmt. Co. Ltd.,4652.3,5453.5,6487.8,10164.6,10376.5,11586.4,11663.8,8810.2,8761.6,10400.7
