I T I Ltd.,0,0,0,0,0,0,0,0,0,0,0
Ind-Swift Laboratories Ltd.,0,0,0,0,0,0,0,0,0,0,0
Indbank Merchant Banking Services Ltd.,0,0,0,0,0,0,0,0,0,0,0
India Cements Ltd.,2.32,3.72,0,0,0.69,0.59,0.95,0.98,0.39,0.45,0.52
India Glycols Ltd.,1.92,6.6,1,0,0,0.19,1.52,2.17,1.64,0.68,1.11
India Nippon Electricals Ltd.,5.03,5.15,2,2.25,1.53,0.93,1.59,1.88,2.02,1.15,1.69
Indiabulls Housing Finance Ltd.,,9.69,7.14,5.1,4.8,2.58,6.61,11.42,3.15,4.27,0
Indiabulls Real Estate Ltd.,0,7.43,1.2,0,0,0,0,0,0,0,0
Indiamart Intermesh Ltd.,,,,,,,,0,0.13,0.3,0.04
Indian Bank,3.73,9.61,0.92,4.61,0.55,1.66,0,0,0,1.28,2.13
Indian Energy Exchange Ltd.,,,,,,0,1.38,0,2.03,0.21,1.44
Indian Hotels Co. Ltd.,1.62,1.38,0,0,0.28,0.25,0.28,0.35,0.41,0.19,0.13
Indian Metals & Ferro Alloys Ltd.,1.75,2.52,1.41,1.25,0,3.06,6.7,2.34,0,2.11,4.36
Indian Oil Corpn. Ltd.,1.53,2.53,2.51,1.65,1.91,4.55,13.31,2.2,4.56,13.58,6.19
Indian Overseas Bank,5.56,4.32,2.11,0,0,0,0,0,0,0,0
Indian Railway Catering & Tourism Corpn. Ltd.,,,,,,,,0,0.86,0.12,0.55
Indian Railway Finance Corpn. Ltd.,,,,,,,,,0,7.79,4.33
Indian Terrain Fashions Ltd.,0,0,0,0,0,0,0,0,0,0,0
Indigo Paints Ltd.,,,,,,,,,,0,0.25
Indo Tech Transformers Ltd.,0,0,0,0,0,0,0,0,0,0,0
Indoco Remedies Ltd.,1.81,0.92,0.44,0.5,0.6,0.59,0.54,0.14,0.1,0.39,0.69
Indraprastha Gas Ltd.,1.92,2.22,1.19,1.07,1.01,0.33,0.7,0.47,0.54,0.92,1.29
Indus Towers Ltd.,0,1.75,2.49,1.8,1.02,4.56,7.34,5.63,2.76,7.05,7.17
Indusind Bank Ltd.,0.51,0.78,0.4,0.43,0.36,0.34,0.5,0.6,0,0.57,0.78
Industrial Investment Trust Ltd.,1.13,2.14,2.09,1.46,0,0,0,0,0,0,0
Infibeam Avenues Ltd.,,,,,0,0,0.52,0.17,0,0.11,0.15
Info Edge (India) Ltd.,0.14,0.4,0.3,0.38,0.42,0.41,0.32,0.21,0.08,0.33,0.41
Infosys Ltd.,1.69,1.27,1.7,2.12,2.72,2.41,3.5,2.38,1.73,1.73,2.12
Ingersoll-Rand (India) Ltd.,1.31,1.62,0.7,0.88,0.92,0.77,35.71,4.65,0,0.22,2.56
Insecticides (India) Ltd.,0.61,1.33,0.36,0.74,0.35,0.24,0.34,0.36,1.24,0,0.33
Inspirisys Solutions Ltd.,4.89,0,0,0,0,0,0,0,0,0,0
Intellect Design Arena Ltd.,,,0,0,0,0,0,0,0,0,0.57
Interglobe Aviation Ltd.,,,,0,1.67,2.81,0.5,0.36,0,0,0
Intrasoft Technologies Ltd.,2.02,2.09,0.74,0.64,0.52,0.28,1.37,2.32,1.47,0.48,0.72
Inventure Growth & Securities Ltd.,2.16,0,0,0,0,0,0,1.82,0,0,0
Ipca Laboratories Ltd.,0.85,0.54,0.39,0.15,0,0.17,0.13,0.24,0.7,0.39,0.47
Ircon International Ltd.,,,,,,,0,4.56,5.66,7.69,2.24
J B Chemicals & Pharmaceuticals Ltd.,1.19,2.46,1.58,5.28,1.48,0.33,0.64,1.01,1.1,0.95,0.81
J B M Auto Ltd.,2.33,3.28,0.38,1.69,0.71,0.41,0.72,0.89,0.47,0.1,0.19
J K Cement Ltd.,1.56,3.83,0.43,0.8,0.55,0.72,1.41,0.72,0.35,0.45,0.55
J K Lakshmi Cement Ltd.,1.37,3.75,0.52,0.66,0.07,0.18,0.25,0.21,0.79,0.67,0.68
J K Paper Ltd.,4.28,1.73,0,0,0.54,1.05,1.85,2.72,3.14,1.83,1.34
J M Financial Ltd.,2.93,3.6,1.9,3.43,2.12,1.35,2.97,0.95,0.25,0.68,3.9
J S W Energy Ltd.,0.7,4.54,1.65,2.61,3.28,0.57,0,1.58,1.38,0.66,0.84
J S W Steel Ltd.,0.85,1.09,1.13,1.04,0.38,0.78,1.17,1.64,0.54,1.03,2.42
Jagran Prakashan Ltd.,3.24,3.37,2.23,2.16,0,1.73,2.9,5.14,0,0,5.52
Jagsonpal Pharmaceuticals Ltd.,3.98,4.58,1.49,0.22,0.28,0.29,0.33,0.9,0.67,3.07,0
Jai Corp Ltd.,0.68,0.79,0.71,0.73,0.71,0.27,0.49,0.45,0.59,0.38,0.37
Jain Irrigation Systems Ltd.,1.34,0.79,0.72,0.78,0.53,0.54,1.64,13.97,0,0,0
Jaiprakash Power Ventures Ltd.,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir Bank Ltd.,2.45,3.61,3.28,2.94,2.76,0,0,0,0,0,0
Jamna Auto Inds. Ltd.,2.99,3.57,0.61,0.76,2.35,0.96,1.88,1.49,0.36,1.16,1.72
Jay Bharat Maruti Ltd.,2.51,2.94,0.87,1.45,0.6,0.49,1.01,1.06,0.49,0.7,0.79
Jayant Agro-Organics Ltd.,1.75,2.94,2.38,0.84,1.16,0.98,0.67,1.64,0,0.43,1.61
Jet Freight Logistics Ltd.,,,,,,,,,,0,0
Jindal Photo Ltd.,0.87,0,0,0,0,0,0,0,0,0,0
Jindal Poly Films Ltd.,1.47,0.72,0.41,0.19,0.29,0.29,0.41,0.43,0.22,0.19,0.7
Jindal Stainless Ltd.,0,0,0,0,0,0,0,0,0,0,0
Jindal Steel & Power Ltd.,0.38,0.64,0.94,0,0,0,0,0,0,0,0.51
Jindal Worldwide Ltd.,0.3,0.58,0.45,0.41,0.25,0.04,0.07,0.08,0.09,0.05,0.03
Jubilant Foodworks Ltd.,0,0,0,0.2,0.29,0.12,0.2,0.26,0.23,0.18,0.25
Jubilant Industries Ltd.,0,0,0,0,0,0,0,0,0,0,0
Jubilant Ingrevia Ltd.,,,,,,,,,,0.06,1.02
Jubilant Pharmova Ltd.,1.39,2.23,1.74,0.86,0.45,0.33,0.43,0.77,0.56,0.96,1.42
Just Dial Ltd.,,0,0.13,0.33,0,0,0,0,0,0,0
Jyothy Labs Ltd.,0.83,1.16,1.04,1.4,1.43,1.64,0.27,1.92,1.85,2.84,1.22
K E C International Ltd.,1.97,0.95,0.64,0.73,0.67,0.45,0.98,0.8,0.95,0.81,0.88
K I O C L Ltd.,,,,,,0.08,0.74,1.14,0.55,1.06,0.37
K N R Constructions Ltd.,0.93,1.14,0.25,0.2,0.11,0.16,0.19,0.13,0.14,0.08,0.1
K P I T Technologies Ltd.,,,,,,,,0.76,0.7,0.23,0.41
K P R Mill Ltd.,3.6,7.76,0.77,1.22,0.88,0.1,0.14,0.11,0.49,0.13,0.03
K R B L Ltd.,1.12,1.96,1,0.7,0.51,0.34,0.69,0.95,1.18,1.5,0.89
K S B Ltd.,2.14,2.27,0.65,0.99,0.89,0.62,0.86,0.81,1.27,0.69,0.69
Kabra Extrusion Technik Ltd.,3.18,3.16,1.73,2.35,1.91,1.59,2.8,0,1.46,0.52,0.54
Kajaria Ceramics Ltd.,1.18,0.98,0.48,0.41,0.43,0.47,0.56,0.52,0.36,1.35,0.29
Kalpataru Projects Intl. Ltd.,1.58,1.96,0.64,0.76,0.55,0.45,0.68,0.67,1.11,2.5,1.26
Kalyan Jewellers India Ltd.,,,,,,,,,,0,0
Kalyani Forge Ltd.,1.54,2.38,0.95,0,0.74,0.86,1.18,2.35,0.71,0.78,1.32
Kalyani Steels Ltd.,1.83,3.04,2.02,0,0,1.44,2.49,2.26,1.87,2.39,3.01
Kamat Hotels (India) Ltd.,0,0,0,0,0,0,0,0,0,0,0
Kamdhenu Ltd.,1.62,0,0,1.58,0.75,0.33,0.61,1.07,0.42,0.36,0.25
Kanani Industries Ltd.,0,0,0,0,0,0,0,0,0,0,0
Kansai Nerolac Paints Ltd.,1.02,1.04,0.45,0.53,0.89,0.59,0.59,0.52,0.8,0.92,0.24
Karma Energy Ltd.,3.13,4.33,1.85,0,0,0,0,0,0,0,0
Karur Vysya Bank Ltd.,2.64,4.32,2.18,2.9,3.35,2.34,0.62,1.25,0,0.99,1.49
Kei Industries Ltd.,1.37,1.71,0.35,0.36,0.36,0.15,0.28,0.21,0.32,0.19,0.15
Kellton Tech Solutions Ltd.,0,0,0,0,0,0,0,0,0,0.24,0
Kennametal India Ltd.,3.62,0,0,0.27,0.35,0.24,0.19,0.19,0,1.05,1.1
Kesoram Industries Ltd.,0.82,1.63,0,0,0,0,0,0,0,0,0
Kewal Kiran Clothing Ltd.,2.34,1.7,1.49,2.68,1.48,2.14,1.86,3.8,4.63,1.61,2.74
Keynote Financial Services Ltd.,4.04,6.38,3.22,2.76,2.27,1.69,6.08,2.4,1.45,1,1.02
Khadim India Ltd.,,,,,,0,0.23,0.59,0,0,0
Khaitan (India) Ltd.,0,0,0,0,0,0,0,0,0,0,0
Khandwala Securities Ltd.,0,0,0,0,0,0,0,0,0,0,0
Kilitch Drugs (India) Ltd.,90.36,0,0,0,0,0,0.23,0.41,0,0,0
Kingfa Science & Technology (India) Ltd.,0,0,0,0,0,0,0,0,0,0,0
Kirloskar Brothers Ltd.,1.21,1.39,1.19,0.38,0.22,0.29,1.79,1.7,1.8,0.84,0.93
Kirloskar Industries Ltd.,1.01,1.62,0.68,3.35,2.39,1.43,2.45,3.28,1.2,0.68,0.51
Kirloskar Oil Engines Ltd.,1.93,3.15,1.86,2.07,1.52,1.32,2.87,3.41,3.23,2.34,1.28
Kitex Garments Ltd.,0.94,0.82,0.19,0.46,0.33,0.45,0.73,1.26,1.44,0.58,0.84
Kokuyo Camlin Ltd.,0,0,0,0,0,0,0,0,0,0,0
Kopran Ltd.,0,0,0,0,0,0,0,0,1.33,0.52,2.3
Kotak Mahindra Bank Ltd.,0.09,0.11,0.06,0.07,0.06,0.05,0.06,0.05,0,0.05,0.06
Kothari Products Ltd.,3.82,6.12,2.61,2.13,1.76,1.5,1.65,1.33,0,0,0
Krishna Institute Of Medical Sciences Ltd.,,,,,,,,,,0,0
Kuantum Papers Ltd.,0,0,0,0.71,0.25,0.25,0.61,0.97,0.5,0,0
L & T Finance Holdings Ltd.,0,1.09,1.09,1.37,0.82,0.46,0.76,0.85,1.05,0,0.56
L & T Technology Services Ltd.,,,,,0.36,0.66,1.23,1.25,0.86,0.73,0.9
L I C Housing Finance Ltd.,1.28,1.94,0.94,1.05,0.99,1.16,1.51,1.74,2.02,2.21,2.12
La Opala R G Ltd.,0.86,0.57,0.24,0.22,0.38,0.33,0.52,0.66,0.55,0.39,1.15
Lakshmi Machine Works Ltd.,2.3,0.75,0.76,1.06,1.04,0.58,0.74,1.08,0.19,0.09,0.35
Lambodhara Textiles Ltd.,0.76,0.77,0.66,0.57,1,1.53,2.44,2.75,1.14,0.9,0.91
Larsen & Toubro Ltd.,1.07,1.25,0.84,1.47,1.26,0.99,1.22,1.31,2.7,0.94,1.04
Latent View Analytics Ltd.,,,,,,,,,,0,0
Laurus Labs Ltd.,,,,,0,0.29,0.41,0.35,0.38,0.4,0.61
Laxmi Organic Inds. Ltd.,,,,,,,,,,0.11,0.26
Lemon Tree Hotels Ltd.,,,,,,,0,0,0,0,0
Liberty Shoes Ltd.,0,0,0.57,0.89,0,0,0,0,0,0,0.98
Life Insurance Corpn. Of India,,,,,,,,,,,0.23
Lincoln Pharmaceuticals Ltd.,1.55,1.62,0.57,0.54,0.51,0.49,0.79,0.75,0.67,0.43,0.46
Linde India Ltd.,0.42,0.53,0.34,0.52,0.21,0.14,0.21,0.2,1.1,0.11,0.41
Lloyds Metals & Energy Ltd.,0,0,0,0,0,0,0,0,0,0,0.17
Lokesh Machines Ltd.,1.56,3.29,1.17,0.64,0.61,0,0,0,0,0,0
Ltimindtree Ltd.,,,,,1.03,1.39,1.48,1.44,0.77,0.8,1.14
Lumax Auto Technologies Ltd.,4.07,6,1.7,2.08,1.02,0.64,1.3,2.86,2.35,1.57,1.56
Lumax Industries Ltd.,1.59,1.36,0.86,1.24,1.14,0.78,1.52,2.35,1.75,0.64,0.8
Lupin Ltd.,0.53,0.45,0.38,0.44,0.51,0.85,0.57,0.7,0.6,0.72,0.54
Lux Industries Ltd.,,,,0,0.19,0.08,0.17,0.24,0.76,0.45,0
Lypsa Gems & Jewellery Ltd.,0.38,0.33,0.51,0.3,0,0,0,0,0,0,0
M A S Financial Services Ltd.,,,,,,0.24,0.69,0.57,0.68,0.31,0.38
M M T C Ltd.,0.04,0.21,0.26,0.61,0.48,0.49,0.75,1.47,0,0,0
M R F Ltd.,0.19,0.15,0.08,0.14,0.19,0.09,0.1,0.09,0.12,0.21,0.17
Maan Aluminium Ltd.,0,0,0,0,1.41,0,2.3,0,1.89,0,1.32
Macrotech Developers Ltd.,,,,,,,,,,0,0
Madhucon Projects Ltd.,0.3,0.92,0.55,0.17,0.24,0.31,0,0,0,0,0
Magadh Sugar & Energy Ltd.,,,,,,0,1.09,1.14,3.71,1.32,1.99
Magnum Ventures Ltd.,0,0,0,0,0,0,0,0,0,0,0
Mahanagar Gas Ltd.,,,,,2.04,1.86,2.07,1.7,3.38,2.81,2.83
Maharashtra Scooters Ltd.,0.21,4.87,2.53,2.44,1.81,1.12,1.03,0.76,1.39,1.37,4.05
Maharashtra Seamless Ltd.,2.49,3.6,2.89,3.4,0.92,0.99,1.3,1.56,0.9,0.65,0.79
Mahindra & Mahindra Financial Services Ltd.,1.33,1.48,1.49,1.93,1.5,0.52,0.99,1.76,0,0.5,1.55
Mahindra & Mahindra Ltd.,1.4,1.46,1.11,0.97,0.97,0.85,1.1,1.5,0.31,0.99,0.84
Mahindra Holidays & Resorts India Ltd.,1.31,1.73,1.53,1.01,1.2,1.01,1.94,0,0,0,0
Mahindra Lifespace Developers Ltd.,1.46,1.61,2.34,1.3,1.7,1.19,1.55,1.43,0,0,0.57
Mahindra Logistics Ltd.,,,,,,0,0.31,0.42,0.32,0.43,0.43
Maithan Alloys Ltd.,1.84,3.63,1.1,1.96,0.53,0.28,0.85,1.08,1.03,0.61,0.57
Man Industries (India) Ltd.,1.69,3.55,1.71,2.09,3.14,1.22,2.4,2.66,3.82,0,2.49
Man Infraconstruction Ltd.,2.47,2.43,1.19,1.52,2.44,1.67,3.67,0,1.6,1.24,1.22
Manaksia Ltd.,0,3.16,0,8.98,0,4.55,0,17.65,14.61,4,2.68
Manaksia Steels Ltd.,,,,0,0,0,0,0,0,0,0
Manali Petrochemicals Ltd.,5.68,6.72,3.28,1.85,1.37,1.36,1.99,3.55,2.24,1.33,3.24
Manappuram Finance Ltd.,3.45,12.21,5.64,6.29,2.41,1.8,2.28,1.17,1.09,1.84,2.61
Mangalam Cement Ltd.,3.8,5.9,0.93,1.12,0.19,0.18,0.23,0.17,0.44,0.38,0.53
Mangalore Refinery & Petrochemicals Ltd.,1.56,0,0,0,0,4.68,4.42,2.17,0,0,0
Marathon Nextgen Realty Ltd.,2.73,3.91,2.82,3.01,0.5,0.18,1.82,0.51,0,0,0.21
Marico Ltd.,0.4,0.58,1.04,0.73,1.55,1.21,1.23,1.74,1.69,1.55,1.25
Marksans Pharma Ltd.,0,0,0.16,0.19,0.32,0.12,0.2,0.27,0.18,0.44,0.39
Maruti Suzuki India Ltd.,0.47,0.49,0.33,0.61,0.59,0.79,1.21,1.16,0.83,0.52,0.67
Mastek Ltd.,0,2.74,0.71,2.9,1.07,0.94,1.81,1.82,0.94,0.59,1.17
Mawana Sugars Ltd.,0,0,0,0,0,0,0,0,0,3.58,3.33
Max Financial Services Ltd.,4.01,2.1,1.22,0.77,0.32,0,0,0,0,0,0
Max Healthcare Institute Ltd.,,,,,,,,,0,0,0
Mayur Uniquoters Ltd.,1.68,1.56,0.64,0.69,0.65,0.25,0.44,1.63,0.9,0.4,0.48
Mazagon Dock Shipbuilders Ltd.,,,,,,,,,0,5.3,1.35
Mazda Ltd.,2.91,4.88,2.02,1.56,1.94,1.68,2.89,1.99,2,1.85,1.92
Medplus Health Services Ltd.,,,,,,,,,,0,0
Megasoft Ltd.,0,0,0,0,0,0,0,0,0,0,0
Menon Bearings Ltd.,6.53,6.08,2.11,1.29,1.15,1.97,2.24,2.18,2.26,3.7,2.01
Metro Brands Ltd.,,,,,,,,,,0,0.63
Metropolis Healthcare Ltd.,,,,,,,,0,0.39,0.32,0.6
Minda Corporation Ltd.,,,,0.43,0.56,0.25,0.43,0.68,0.39,0.33,0.47
Mindteck (India) Ltd.,0,0,1.63,0.85,1.06,1.32,2.67,3.64,0,0,0.75
Mirza International Ltd.,2.12,1.8,0.66,0.48,0.56,0.67,1.23,1.55,1.73,0,0
Mishra Dhatu Nigam Ltd.,,,,,,,1.61,1.35,1.35,1.5,1.47
Modi Rubber Ltd.,0,0,0,0,0,0,0,0,0,0,0
Mold-Tek Packaging Ltd.,10.42,6.99,1.27,1.34,1.55,1.05,1.84,1.5,1.51,0.94,0.79
Mold-Tek Technologies Ltd.,2.82,3.81,1.37,0.6,1.68,0.89,1.53,2.96,3.22,1.7,1.15
Monte Carlo Fashions Ltd.,,,0,2.08,2.48,1.69,3.21,0,2.24,2.44,3.09
Morepen Laboratories Ltd.,0,0,0,0,0,0,0,0,0,0,0
Motherson Sumi Wiring India Ltd.,,,,,,,,,,,1.18
Motilal Oswal Financial Services Ltd.,1.42,2.39,0.31,1.05,0.62,0.43,1.97,1.07,0.65,1.13,1.47
Mphasis Ltd.,6.29,4.59,1.93,3.51,3.57,1.89,2,2.9,2.28,2.09,2.22
Mukta Arts Ltd.,0,1.74,0,0,0,0,0,3.27,0,0,0
Multi Commodity Exchange Of India Ltd.,2.53,3.8,0.34,1.17,0.55,1.93,2.41,1.61,1.83,1.8,1.15
Munjal Showa Ltd.,4.79,4.6,1.61,2.21,2.1,1.47,2.64,3.58,3.25,3.64,4.75
Murudeshwar Ceramics Ltd.,0,0,0,0,0,0,0,0,0,0,0
Muthoot Capital Services Ltd.,2.79,5.04,2.06,3.36,2.14,0,0,0,0,0,0
Muthoot Finance Ltd.,1.76,5.93,3.31,3.14,0.65,1.45,2.01,1.57,1.36,1.37,1.92
N B C C (India) Ltd.,2.13,2.55,0.57,0.57,0.15,0.72,1.42,1.93,0.43,1.01,1.36
N C C Ltd.,0.64,1.21,0.26,0.62,0.72,0.33,1.26,2.74,0.34,1.07,2.22
N H P C Ltd.,2.42,3.35,2.59,2.86,11.05,0.34,5.61,5.96,6.24,5.33,4.12
N L C India Ltd.,3.34,4.85,3.58,3.86,3.19,7.05,6.95,7.72,13.75,3.75,3.84
N M D C Ltd.,3.56,5.52,5.99,6.86,7.65,3.66,4.44,4.72,5.03,12.07,4.65
N T P C Ltd.,0.32,7.71,4,1.76,1.94,2.81,3.66,4.86,3.54,4.33,4.09
Nahar Industrial Enterprises Ltd.,0,1.85,1.85,0,0.81,0.99,0,0,0,0,0
Nahar Poly Films Ltd.,2.73,0,0,0,0.81,0.67,1.34,1.35,1.13,0.44,0.99
Nahar Spinning Mills Ltd.,0,0.94,1.09,0.94,1.06,1.28,0.56,2.19,0,0.5,0.8
Narayana Hrudayalaya Ltd.,,,,0,0,0,0,0.26,0.23,0,0.14
Natco Pharma Ltd.,0.65,0.54,0.36,0.19,0.29,0.77,1.23,1.1,0.98,0.39,1.17
Nath Bio-Genes (India) Ltd.,,0,0,0,0,0,0,0,0,0.78,1.3
National Aluminium Co. Ltd.,2.02,3.73,3.31,5.07,2.65,3.72,9.55,13.5,4.18,4.59,6.6
National Fertilizers Ltd.,1.1,0,0,0.6,2.35,1.17,0,6.53,2.26,0,0
Navin Fluorine Intl. Ltd.,27.08,5.43,2.2,1.05,1.11,0.75,1.65,0.7,0.42,0.28,0.28
Navkar Corporation Ltd.,,,,0,0,0,0,0,0,0,0
Navneet Education Ltd.,1.24,3.34,1.86,2.43,1.78,1.7,1.41,3.79,0.61,1.02,1.35
Nelcast Ltd.,3.6,2.86,1.6,1.16,1.67,1.04,1.37,1.96,0,0.24,0.26
Neogen Chemicals Ltd.,,,,,,,,0.39,0.28,0.14,0.22
Nesco Ltd.,0.38,0.45,0.31,0.4,0.41,0.36,0.52,0.33,0.52,0.52,0.52
Nestle India Ltd.,1.02,0.96,0.89,0.77,1,1.15,0.99,1.99,1.15,1.08,1.1
Network18 Media & Invst. Ltd.,0,0,0,0,0,0,0,0,0,0,0
Neuland Laboratories Ltd.,0,0.37,0.65,0.22,0.22,0,0,0.28,0.31,0.2,0.34
New Delhi Television Ltd.,0,0,0,0,0,0,0,0,0,0,0
New India Assurance Co. Ltd.,,,,,,0.59,1.44,0.96,0,0,0.25
Newgen Software Technologies Ltd.,,,,,,0,0.71,1.33,0.69,0.61,1.05
Nila Infrastructures Ltd.,3.09,3.56,1.38,0.72,0.69,0.49,1.49,0,0,0,0
Nilkamal Ltd.,1.87,2.8,0.87,0.52,0.52,0.61,0.96,0.98,0.67,0.62,0.8
Nippon Life India Asset Mgmt. Ltd.,,,,,,1.75,6.6,1.65,1.55,3.34,4.62
Nitin Spinners Ltd.,0,0,2.62,1.4,1.3,1,1.44,2.24,0.75,0.5,1.96
Nocil Ltd.,3.57,4.32,1.49,2.02,1.61,0.86,1.72,2.62,1.74,0.86,1.44
Norben Tea & Exports Ltd.,,,,,,,,,,,0
Nucleus Software Exports Ltd.,3.46,1.64,3.28,2.27,1.94,1.15,2.26,2.97,0.54,1.02,1.73
Nuvoco Vistas Corporation Ltd.,,,,,,,,,,0,0
Oberoi Realty Ltd.,0.69,0.98,0.71,0.82,0.64,0.38,0.45,0.37,0,0,0.37
Oil & Natural Gas Corpn. Ltd.,2.5,3.45,2.7,3.98,2.8,2.98,2.54,6.43,5.66,5.27,8.12
Oil India Ltd.,3.71,4.02,4.02,7.93,1.82,3.98,6.16,7.91,9.52,3.54,6.55
Olectra Greentech Ltd.,1.85,0,0,0,0,0,0,0,0,0,0.08
One 97 Communications Ltd.,,,,,,,,,,0,0
Onelife Capital Advisors Ltd.,0,0,0,0,0,0,0,0,0,0,0
Onward Technologies Ltd.,0,0,0,0,1.49,0.99,1.7,2.35,1.69,0.85,0.99
Optiemus Infracom Ltd.,0,0,0,0,0,0,0,0,0,0,0
Oracle Financial Services Software Ltd.,0,0,14.3,4.94,3.03,4.07,3.42,0,5.59,5.69,6.23
Orbit Exports Ltd.,2.26,2.65,1.35,0.63,1.29,1.05,0,0,4.63,0,0
Orient Bell Ltd.,1.87,3.33,0.48,0.33,0.31,0.15,0.31,0.41,0,0.12,0.19
Orient Cement Ltd.,,5.6,0.8,1.22,0.74,0.33,1.04,0.97,0.89,1.19,2.03
Orient Electric Ltd.,,,,,,,0.37,0.4,0.45,0.6,0.76
Oriental Aromatics Ltd.,0,0,0.65,0.3,0.23,0.14,0.19,0.5,0.85,0.21,0
Oriental Carbon & Chemicals Ltd.,4.12,4.34,1.61,1.61,1.03,0.83,0.95,1.21,1.11,1.76,1.88
Oriental Hotels Ltd.,2.1,3.73,2.38,1.69,0.77,0,0,1.56,0.86,0,0
Oswal Agro Mills Ltd.,0,0,0,0,0,0,0,0,0,0,0
P B Fintech Ltd.,,,,,,,,,,0,0
P C B L Ltd.,4.56,0.95,0,0.93,0.97,0.99,2.68,0,3.67,2.95,4.17
P I Industries Ltd.,0.48,0.63,0.54,0.39,0.39,0.45,0.58,0.1,0.2,0.21,0.2
P N B Housing Finance Ltd.,,,,,0,0.46,0.99,2.06,0,0,0
P N C Infratech Ltd.,,,,0.29,0.47,0.28,0.35,0.25,0.26,0.17,0.15
P V R Inox Ltd.,0.76,0.19,0.37,0.13,0.16,0.14,0.12,0.1,0.28,0,0
Page Industries Ltd.,1.22,1.01,0.55,0.65,0.64,0.51,1.12,1.04,0.58,0.83,0.75
Paisalo Digital Ltd.,0.26,0.26,0.37,0.55,0.55,0.38,0.33,0.38,0.14,0.14,0.13
Palash Securities Ltd.,,,,,,0,0,0,0,0,0
Palred Technologies Ltd.,0,190.79,0,0,0,0,0,0,0,0,0
Panama Petrochem Ltd.,1.45,2.82,2,3.21,0.45,0.31,1.1,1.9,1.2,1.35,2.78
Parag Milk Foods Ltd.,,,,,0,0.18,0.36,0.72,0.45,0.46,0
Paramount Communications Ltd.,0,0,0,0,0,0,0,0,0,0,0
Patanjali Foods Ltd.,0.46,1.03,0.46,0.67,0,0,0,0,0,0,0.48
Patel Engineering Ltd.,0.41,0,0,0,0,0,0,0,0,0,0
Patel Integrated Logistics Ltd.,5.45,3.05,0.38,0.51,0.61,0.65,1.82,2.13,0.35,0.56,0.72
Pennar Industries Ltd.,3.83,4.82,0,0,0,0,0,0,0,0,0
Persistent Systems Ltd.,1.55,1.76,1.3,1.51,2.36,1.14,1.66,1.57,0.79,0.91,0.83
Petronet L N G Ltd.,1.65,2.27,1.11,0.82,0.67,0.98,4.39,3.75,6.33,4.91,5.29
Pfizer Ltd.,1.09,37.44,0,0.56,0.84,0.86,0.66,0.54,7.12,0.77,1.68
Phoenix Mills Ltd.,0.73,1.08,0.54,0.74,0.63,0.37,0.43,0.34,0,0.1,0.18
Pidilite Industries Ltd.,0.82,0.93,0.47,0.51,0.62,0.53,0.54,0.43,0.42,0.35,0.44
Piramal Enterprises Ltd.,3.1,3.15,6.3,2.01,1.04,0.77,1.23,1.81,1.07,1.38,3.84
Piramal Pharma Ltd.,,,,,,,,,,,0
Plastiblends India Ltd.,4.79,3.56,2.11,1.33,1.52,0.59,1.4,1.38,1.56,1.68,2.43
Poly Medicure Ltd.,0.65,0.58,0.4,0.77,0.92,0.4,0.91,0.73,0.39,0.28,0.28
Polycab India Ltd.,,,,,,,,0.3,0.57,0.4,0.48
Polyplex Corporation Ltd.,2.02,2.11,0.96,1.03,1.58,1.79,9.25,9.61,7.69,8.97,7.26
Ponni Sugars (Erode) Ltd.,0.72,1.46,0.34,0,0.52,1.4,0.72,1.33,2.56,1.93,1.21
Poonawalla Fincorp Ltd.,0.66,1.2,0.77,1.08,0.82,0.5,0.82,1.37,0,0,0.13
Power Finance Corpn. Ltd.,2.85,5.15,3.03,10.24,1.96,9.41,1.74,0,8.64,12.17,8.83
Power Grid Corpn. Of India Ltd.,1.91,2.88,1.74,1.36,1.12,2.25,2.78,4.46,8.14,6.04,5.89
Power Mech Projects Ltd.,,,,0,0.22,0.12,0.12,0.13,0.22,0,0.08
Praj Industries Ltd.,3.52,3.69,3.54,1.67,1.96,1.52,1.24,1.88,2.33,0.51,1.22
Prakash Industries Ltd.,2.18,2.91,2,0,0,0,0,2.7,0,0,0
Precision Camshafts Ltd.,,,,,0.68,1.27,1.73,2.52,2.24,0.6,1.06
Precision Wires India Ltd.,3.72,10.57,5.26,3.96,2.59,0.88,3.07,2.45,1.39,1.02,1.16
Premier Explosives Ltd.,4.24,3.12,0.92,0.48,0.55,0.71,1.05,1.91,0,0,0.38
Prestige Estates Projects Ltd.,0.66,0.86,0.54,0.8,0.73,0.37,0.6,0.39,0.56,0.31,0.36
Pricol Ltd.,,,,,,0.94,2.32,0,0,0,0
Prime Securities Ltd.,0,0,0,0,0,0,0,0,0,3.9,2.27
Prince Pipes & Fittings Ltd.,,,,,,,,0,0.85,0.52,0.32
Prism Johnson Ltd.,1.16,0,0,0,0,0,0.7,1.45,0,0,0
Privi Speciality Chemicals Ltd.,1.48,1.34,0.37,1.11,0.48,0.24,0.45,0.5,0.21,0.1,0.2
Procter & Gamble Health Ltd.,0,0.45,0.9,0.83,0.8,0.75,0.45,9.95,3.24,2.57,1.28
Procter & Gamble Hygiene & Health Care Ltd.,0.9,0.81,0.44,0.54,0.52,4.21,0.4,0.8,0.93,2.13,1.13
