name,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
H D F C Asset Mgmt. Co. Ltd.,7839.8,9031.2,10642.8,14943.4,15879.0,18699.3,20969.8,21434.3,22019.2,24332.0
H D F C Bank Ltd.,420582.0,493517.7,574700.7,710060.7,816140.6,956220.1,1166131.8,1387755.8,1475674.7,1572833.8
H E G Ltd.,17468.5,15521.2,12935.0,9173.6,9036.6,27933.7,67030.0,22929.7,13691.2,22815.6
H F C L Ltd.,6474.8,20713.9,26996.4,29207.5,20855.2,31227.4,44350.5,36233.2,41572.5,43302.7
H L E Glascoat Ltd.,826.4,841.0,962.2,1012.0,897.6,997.7,3425.4,3967.9,4327.2,5223.6
Happiest Minds Technologies Ltd.,748.4,1775.0,2762.0,3509.2,4458.2,4602.3,6023.5,7150.8,7889.6,10781.2
Harrisons Malayalam Ltd.,3499.3,3890.0,3344.9,2923.3,3766.8,3920.3,3599.0,3934.2,4539.4,4786.5
Hathway Cable & Datacom Ltd.,6824.6,9993.6,11133.5,11229.0,15594.3,5747.2,5857.3,8200.3,7504.4,6763.6
Hatsun Agro Product Ltd.,21719.6,25075.9,29442.2,34549.6,42155.3,43348.3,47991.5,53500.1,56067.2,64364.8
Havells India Ltd.,47469.4,53330.7,59233.9,60529.8,67391.9,83891.7,102636.6,96078.5,106982.0,141462.3
Heidelberg Cement India Ltd.,12871.0,16247.5,24455.3,19383.6,20255.4,19818.9,23126.0,23705.8,21631.3,23460.3
Hercules Hoists Ltd.,1485.3,1253.3,1172.8,1134.5,961.2,883.7,1161.8,1010.7,930.0,1303.9
Hero Motocorp Ltd.,263372.2,277106.0,298877.6,312107.2,314424.2,334527.6,343417.9,303519.1,313804.7,298023.8
Hester Biosciences Ltd.,668.2,714.1,953.5,1038.8,1263.0,1371.3,1742.9,1723.6,2105.3,2240.3
Hi-Tech Pipes Ltd.,4093.4,4270.2,5122.3,5674.5,6660.9,8428.0,11189.6,9683.2,10272.9,15128.3
Hikal Ltd.,6714.1,8686.5,8791.1,9373.0,10373.9,13045.5,15918.9,15109.8,17254.2,19476.2
Hindalco Industries Ltd.,291389.4,316316.3,382485.7,377377.7,406465.6,449281.4,469540.0,411160.0,438490.0,683740.0
Hindustan Copper Ltd.,17270.6,17278.9,12200.3,11362.5,13465.3,17611.0,18530.5,9009.5,18217.7,19500.1
Hindustan Unilever Ltd.,285700.1,306484.7,340398.8,342290.0,353760.0,359850.0,390090.0,397950.0,467850.0,518820.0
Hindustan Zinc Ltd.,156613.3,170034.7,192401.3,183550.0,213630.0,245260.0,229200.0,205020.0,244880.0,307330.0
Hitachi Energy India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32365.3,34389.4,49965.4
Home First Finance Co. India Ltd.,0.0,201.0,388.3,621.2,942.9,1462.8,2710.4,4196.8,4894.5,6093.4
Honeywell Automation India Ltd.,17044.9,17559.2,24638.7,22489.5,24827.5,27319.7,32692.5,33999.4,31267.5,30306.6
Housing & Urban Devp. Corpn. Ltd.,29690.1,31819.0,35344.9,36997.2,36684.8,42347.8,56001.0,75734.9,74686.6,72478.0
I C I C I Bank Ltd.,485499.6,546060.4,612690.7,685253.4,742773.5,729378.4,779133.5,915088.4,984038.6,1049072.3
I C I C I Securities Ltd.,7451.2,8186.2,12172.3,11304.5,14078.4,18584.8,17270.7,17378.6,25898.2,34445.5
I D F C First Bank Ltd.,0.0,0.0,0.0,40889.4,111632.4,108453.3,131031.0,179832.3,202274.7,224347.7
I D F C Ltd.,77906.4,82991.7,92882.0,46160.7,1593.7,2448.1,2336.2,1641.0,432.0,986.4
I F B Industries Ltd.,11642.0,13029.6,16328.7,20024.0,23455.8,27386.4,32276.2,32890.0,34675.8,42701.5
I I F L Finance Ltd.,5517.3,886.7,1100.5,2114.1,1923.5,2711.7,31132.6,27512.2,35126.5,43231.3
I R B Infrastructure Developers Ltd.,22458.9,25284.1,22008.2,31668.9,36449.2,33264.9,36234.8,41622.9,30701.2,30759.6
I T C Ltd.,431478.4,483737.1,520863.2,538508.0,575341.9,471910.2,484439.6,500071.8,518904.3,624357.6
Ice Make Refrigeration Ltd.,449.4,435.9,554.3,789.8,971.7,1213.6,1533.6,1367.2,1326.2,2012.3
Ind-Swift Laboratories Ltd.,11210.1,9757.1,6909.4,6765.8,7168.4,7571.5,8543.7,7879.3,8797.1,10298.0
Indbank Merchant Banking Services Ltd.,88.7,79.9,195.3,110.5,183.9,146.7,125.2,172.5,194.7,244.5
India Glycols Ltd.,39151.8,34954.8,32983.8,33263.8,35960.1,41772.9,51447.7,59710.7,60732.3,70619.6
India Nippon Electricals Ltd.,3176.5,3089.5,3832.4,3921.9,4124.7,4834.2,5459.5,5080.6,5039.1,5860.8
Indiabulls Housing Finance Ltd.,47282.2,57852.1,72947.6,89544.7,114007.0,138666.5,155757.5,120249.1,88214.8,78567.8
Indiamart Intermesh Ltd.,1272.7,1433.0,1847.7,2509.0,3223.5,4225.0,5380.4,7151.1,7543.8,8631.4
Indian Bank,152181.0,166280.2,172901.5,184068.7,182780.7,197918.0,212237.2,248228.0,454261.1,469897.9
Indian Energy Exchange Ltd.,1385.1,1745.3,1773.0,2010.0,2329.9,2585.5,2945.3,2971.6,3573.8,4778.8
Indian Hotels Co. Ltd.,19798.7,20239.3,21550.5,24031.5,25578.9,26657.7,28825.2,29584.3,12686.7,21587.1
Indian Metals & Ferro Alloys Ltd.,13181.8,13613.3,13991.0,12430.1,17500.4,18066.1,16674.2,16356.1,19107.4,26285.7
Indian Oil Corpn. Ltd.,4795095.9,5439596.0,5043403.3,4119973.9,4575377.4,5098668.1,6212195.5,5843102.8,5307005.5,7462642.9
Indian Overseas Bank,227179.8,251289.4,269453.1,269018.6,232784.3,224213.5,219865.2,212513.2,226931.3,218244.1
Indian Railway Catering & Tourism Corpn. Ltd.,7314.7,9659.5,11535.4,15206.4,15987.0,15494.0,19963.4,23452.3,9010.3,19894.7
Indian Railway Finance Corpn. Ltd.,55515.5,61982.7,69402.5,75073.2,90477.0,92739.7,111336.9,134486.4,158005.5,203340.2
Indian Terrain Fashions Ltd.,1670.1,2323.4,2911.9,3302.6,3323.8,4040.0,4253.5,3735.2,2245.4,3436.4
Indigo Paints Ltd.,603.5,856.7,919.7,1252.1,2903.1,4119.6,5372.4,6264.3,7277.6,10457.3
Indo Tech Transformers Ltd.,1249.5,1146.6,1867.2,2231.9,1659.4,2301.7,2146.3,2125.6,2089.1,2817.5
Indoco Remedies Ltd.,6431.3,7444.1,8699.5,10089.2,11087.7,10463.7,9744.4,11108.0,12493.6,15464.3
Indraprastha Gas Ltd.,37392.9,43452.4,40951.3,40941.0,42877.3,51149.5,65080.2,73218.7,55889.1,86997.7
Indus Towers Ltd.,51496.0,55698.0,74000.0,61991.0,78003.0,80996.0,85845.0,72040.0,148124.0,282844.0
Indusind Bank Ltd.,83461.9,101440.7,123083.2,151687.1,185771.7,220308.7,279090.4,357427.4,355584.0,382205.2
Industrial Investment Trust Ltd.,148.0,210.6,135.3,233.2,24.5,225.6,261.3,214.9,98.7,250.3
Infibeam Avenues Ltd.,20.3,111.9,296.3,639.5,910.5,3374.9,5762.9,5964.1,5866.2,12004.5
Info Edge (India) Ltd.,4837.6,5491.2,7224.4,8456.2,9433.6,10125.9,12207.9,13689.1,12469.9,112497.7
Infosys Ltd.,390650.0,469360.0,512100.0,573650.0,628930.0,663340.0,759650.0,822750.0,889560.0,1074140.0
Ingersoll-Rand (India) Ltd.,6962.6,6981.0,7874.1,7617.3,7362.9,7041.4,7754.3,7456.8,6307.9,9267.9
Innovana Thinklabs Ltd.,0.0,0.0,0.0,66.4,157.7,313.1,422.7,425.7,377.7,344.6
Insecticides (India) Ltd.,6514.8,9229.8,10317.7,10484.7,10849.3,12223.0,12062.9,13677.2,14289.8,15094.5
Inspirisys Solutions Ltd.,3297.0,3021.8,3425.7,3245.6,3655.0,4895.1,4526.2,3540.3,3309.5,3035.5
Intellect Design Arena Ltd.,0.0,0.0,4751.5,5635.7,5484.5,7028.1,9928.2,7693.9,10186.2,13034.6
Intrasoft Technologies Ltd.,193.0,243.2,351.5,936.6,199.8,154.8,131.1,119.4,130.1,130.6
Inventure Growth & Securities Ltd.,221.2,162.4,224.9,230.0,225.4,276.3,223.2,223.5,314.3,381.7
Ipca Laboratories Ltd.,28473.2,33180.0,31782.9,28893.3,32147.8,32772.5,37097.4,44515.9,52677.6,55470.6
Ircon International Ltd.,45525.2,44530.6,33492.0,29635.2,34701.2,42554.6,50679.5,57452.8,53944.2,74404.1
J B Chemicals & Pharmaceuticals Ltd.,8527.8,10124.0,10864.6,12206.3,12482.1,13111.9,15414.1,16907.8,20079.1,22286.7
J B M Auto Ltd.,5215.6,6512.6,6940.1,6595.7,8127.8,7997.6,22319.3,19621.4,19786.2,31923.8
J K Cement Ltd.,33996.4,32694.5,39306.8,41953.0,44864.3,48858.2,56858.3,62982.7,64416.5,78213.7
J K Lakshmi Cement Ltd.,23643.7,23421.3,26079.9,30160.2,33404.0,35921.1,39531.5,41054.1,44656.1,51931.3
J K Paper Ltd.,17602.0,20810.2,25557.6,28515.1,30508.2,31772.2,35568.6,33831.3,30740.0,45152.1
J M Financial Ltd.,561.9,871.6,1045.5,1577.8,1635.4,4330.5,2871.0,3155.2,3744.1,6196.3
J S W Energy Ltd.,67045.6,60654.0,66273.8,62669.7,43695.2,47057.6,55534.6,52035.9,30799.7,38710.0
J S W Steel Ltd.,391284.7,496264.8,510068.0,413198.7,573300.0,681790.0,775920.0,652160.0,719790.0,1211810.0
Jagran Prakashan Ltd.,14462.9,16520.6,16981.2,18317.9,19402.5,19254.4,19769.9,17942.1,12618.1,14768.3
Jagsonpal Pharmaceuticals Ltd.,1710.6,1455.4,1398.7,1448.5,1583.9,1271.4,1684.0,1611.1,1923.4,2210.3
Jai Corp Ltd.,7332.7,7934.8,7486.2,7038.7,7251.2,6012.0,6435.9,5651.4,5697.8,7262.7
Jain Irrigation Systems Ltd.,36730.3,43353.3,44336.0,45078.6,39847.7,44211.0,45607.6,20588.5,21959.9,36019.0
Jaiprakash Power Ventures Ltd.,23135.5,27500.0,40669.2,40563.0,28794.3,37300.6,39267.7,57380.5,36793.7,48594.2
Jammu & Kashmir Bank Ltd.,66205.3,71572.9,76902.7,73476.0,71786.7,72626.0,85981.2,90916.6,88462.3,88384.4
Jamna Auto Inds. Ltd.,9686.4,8368.7,11231.2,12745.9,12661.9,16715.3,20835.2,10824.9,10681.5,16553.4
Jash Engineering Ltd.,0.0,1133.4,1212.3,1211.1,1555.5,1560.6,2049.5,2143.5,2193.8,2644.8
Jay Bharat Maruti Ltd.,13419.8,13729.6,14826.9,14842.1,17338.6,17918.4,19969.7,16598.7,15036.0,20813.0
Jayant Agro-Organics Ltd.,12366.8,6833.4,6669.6,5694.4,6662.6,7856.4,8098.0,8492.4,6777.7,10892.6
Jet Freight Logistics Ltd.,0.0,0.0,0.0,2066.9,1940.1,2528.3,3383.1,3004.8,3491.6,4584.0
Jet Knitwears Ltd.,375.9,385.1,373.2,385.6,433.2,450.2,492.9,473.2,418.2,430.4
Jindal Photo Ltd.,5228.0,3958.7,2.6,0.2,47.0,8.1,32.9,2.3,4.5,2.3
Jindal Poly Films Ltd.,24515.3,28891.9,30791.7,29370.4,29715.9,30960.7,39338.1,38396.8,45142.9,67294.9
Jindal Stainless Ltd.,111676.4,130333.2,77057.8,70800.8,93062.0,111546.2,126749.8,124075.3,118324.0,326224.8
Jindal Steel & Power Ltd.,173300.8,161271.3,158768.9,150177.2,156953.1,179846.4,283956.1,264805.9,342555.9,503018.3
Jindal Worldwide Ltd.,6091.2,7826.5,8423.7,10113.7,11852.9,16508.5,21196.1,28650.1,25685.6,37874.7
Jubilant Foodworks Ltd.,14329.2,17484.6,20910.2,24302.7,25677.9,30103.2,35870.5,39546.2,33392.7,43717.7
Jubilant Industries Ltd.,379.9,522.4,501.4,401.9,688.5,25.4,18.8,10.7,32.5,1.9
Jubilant Ingrevia Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6713.8,48888.6
Jubilant Pharmova Ltd.,32931.5,38394.0,39207.8,28574.6,26748.8,33896.0,35258.5,33131.3,27617.5,8527.7
Jullundur Motor Agency (Delhi) Ltd.,3501.7,3755.2,3865.9,3889.6,3833.0,3260.3,3322.7,3095.7,3294.0,3660.8
Just Dial Ltd.,3768.7,5017.6,6390.4,7476.9,8056.7,8489.0,9916.1,10928.4,9466.0,8961.7
Jyothy Labs Ltd.,11155.3,13624.4,15568.1,16249.9,17096.1,16889.3,17967.1,16854.3,19097.8,26781.6
K E C International Ltd.,57771.8,68422.8,69605.8,79192.6,78009.7,90983.5,103360.5,106065.4,118946.2,126712.4
K N R Constructions Ltd.,7099.9,8535.1,8894.9,9779.9,15717.6,19711.8,22006.4,23008.3,27522.7,33356.7
K P I T Technologies Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,2660.8,10034.4,8236.5,12700.0
K P R Mill Ltd.,14992.9,19895.1,21031.9,19954.8,22479.2,25282.1,30262.6,29595.3,29955.5,41662.7
K R B L Ltd.,21190.7,28585.8,31170.7,34400.7,31618.8,32867.8,41344.7,45209.0,40143.1,42530.2
K S B Ltd.,7849.2,8045.6,8817.7,9062.7,9115.5,10075.2,11245.5,14016.2,12777.9,15798.1
Kabra Extrusion Technik Ltd.,1976.3,2412.9,3006.5,3478.6,3007.2,2743.0,2650.9,2231.4,2792.8,4083.5
Kajaria Ceramics Ltd.,17106.8,20099.4,23888.5,26353.7,27454.5,26517.6,27658.7,26225.0,26793.4,34918.0
Kalpataru Projects Intl. Ltd.,34749.0,42251.2,45465.2,44799.6,50633.6,58271.4,71881.4,80271.3,79252.9,128333.2
Kalyan Jewellers India Ltd.,72082.1,73531.6,74319.4,81289.5,76065.5,83190.2,75065.8,79441.2,73783.8,93679.4
Kalyani Forge Ltd.,2863.5,2298.6,2693.7,2596.1,2581.2,2743.6,2928.4,2036.9,1826.3,2478.2
Kalyani Steels Ltd.,10329.2,14227.2,15386.0,14725.4,14244.9,14079.0,14324.5,12226.6,12309.7,17526.7
Kamat Hotels (India) Ltd.,1780.0,1598.0,1419.2,2170.0,1989.3,1956.0,1949.0,2042.9,565.8,1088.0
Kamdhenu Ltd.,5927.9,9658.4,10114.5,8858.6,8682.8,11898.9,12368.6,9681.6,6287.2,8427.5
Kanani Industries Ltd.,788.2,715.4,696.8,852.6,809.9,806.5,831.4,863.0,780.8,857.3
Kansai Nerolac Paints Ltd.,35116.6,37528.9,42389.5,51700.0,50394.6,52765.9,57541.2,55258.7,54066.3,67012.8
Karma Energy Ltd.,331.1,313.6,180.4,196.3,286.1,338.1,310.7,368.6,235.5,285.0
Karur Vysya Bank Ltd.,47362.9,56868.6,60715.3,62174.3,64404.9,66403.8,68133.4,71570.5,66802.0,66277.4
Kei Industries Ltd.,18263.8,17648.8,21757.5,25037.6,28425.0,35057.2,42345.6,49019.4,42032.9,57432.2
Kellton Tech Solutions Ltd.,147.1,338.8,404.2,491.2,786.9,1252.8,1156.7,1305.1,1227.1,1244.9
Kennametal India Ltd.,5360.6,5964.5,6246.8,6213.1,7018.3,8062.0,9524.0,6614.0,8199.0,10006.0
Kesoram Industries Ltd.,62137.4,55585.1,57237.6,61330.3,43759.8,39428.8,40002.6,24093.0,28389.1,36041.6
Kewal Kiran Clothing Ltd.,3354.0,3918.6,4274.3,4771.2,5232.4,4882.3,5336.4,5545.0,3261.7,6618.1
Keynote Financial Services Ltd.,106.7,94.3,58.5,100.3,77.7,108.1,87.9,56.8,112.8,96.4
Khadim India Ltd.,4280.7,4856.7,4675.9,5394.2,6201.9,7580.6,8056.0,7785.4,6447.4,6073.5
Khaitan (India) Ltd.,282.3,310.0,280.9,100.8,200.1,832.5,1006.8,570.8,456.4,542.7
Khandwala Securities Ltd.,44.0,44.5,51.2,35.0,49.7,38.7,61.0,36.9,38.0,63.6
Kilitch Drugs (India) Ltd.,423.9,212.1,217.2,237.5,297.2,536.6,1022.7,669.3,742.3,1097.2
Kingfa Science & Technology (India) Ltd.,1771.7,1995.7,2469.9,3568.8,4868.2,6240.9,7060.3,7440.6,6377.0,10487.9
Kirloskar Brothers Ltd.,19622.7,18497.5,17145.9,17420.0,18412.9,19534.2,22483.6,21224.4,18188.1,22016.6
Kirloskar Industries Ltd.,518.0,656.1,673.4,777.1,479.6,721.4,787.2,860.9,585.0,1026.7
Kirloskar Oil Engines Ltd.,25997.5,25475.2,27337.5,27284.1,29597.1,29565.5,33129.5,29787.1,27590.6,34231.9
Kitex Garments Ltd.,3210.1,4555.6,5245.1,5656.4,5495.1,5614.1,6313.4,7848.8,4658.7,8184.4
Kokuyo Camlin Ltd.,4541.6,4943.0,5764.7,6485.5,6924.3,6423.5,6903.9,7096.2,4381.1,5488.9
Kopran Ltd.,2593.9,3126.0,3510.3,1886.5,1908.7,1632.7,1998.7,1812.9,2333.2,2127.0
Kotak Mahindra Bank Ltd.,92809.0,102402.6,119758.6,190656.2,212821.3,239177.1,286221.9,323783.3,324100.2,348418.4
Kothari Petrochemicals Ltd.,2625.6,3703.5,3100.5,2357.3,2465.4,2012.9,3022.1,2774.8,2307.2,3862.8
Kothari Products Ltd.,39699.0,43257.3,46664.3,46585.9,43808.2,42424.8,32963.1,25177.6,17783.5,11143.4
Kshitij Polyline Ltd.,133.3,0.0,0.0,0.0,170.1,274.1,362.6,319.0,242.6,390.8
Kuantum Papers Ltd.,4479.7,5130.8,5308.7,5546.4,6459.2,7179.6,8023.0,7535.1,4139.1,8342.5
L & T Technology Services Ltd.,0.0,1261.9,25856.3,29754.0,32188.0,37105.0,48638.0,54015.0,51992.0,60284.0
L I C Housing Finance Ltd.,77334.5,93981.3,109105.0,125926.8,142182.7,148406.3,173645.7,197038.9,198743.3,199530.2
La Opala R G Ltd.,1614.2,1849.6,2298.1,2571.1,2529.4,2727.2,2955.1,2866.9,2205.5,3452.2
Lagnam Spintex Ltd.,364.7,418.7,506.4,565.4,755.3,845.8,807.9,1767.6,2152.7,3571.1
Lakshmi Machine Works Ltd.,23170.8,26887.2,28075.0,29162.2,26065.3,27490.2,27973.6,17151.6,18244.6,32619.4
Lambodhara Textiles Ltd.,963.1,1114.1,1315.0,1191.3,1321.0,1677.9,1876.4,1909.7,1241.7,1933.7
Larsen & Toubro Ltd.,642537.3,600331.7,604177.1,671456.9,707346.0,806778.8,945466.1,913661.9,1039105.2,1057218.0
Laurus Labs Ltd.,7276.9,11748.6,13731.8,18215.9,19518.6,20681.3,22522.8,28031.5,47960.4,47285.9
Laxmi Organic Inds. Ltd.,6551.3,8589.8,10281.2,9710.2,10765.3,12942.7,14350.4,13930.9,16155.9,29280.8
Lemon Tree Hotels Ltd.,1462.5,2046.0,2249.5,1969.6,2291.1,2433.8,3167.9,2746.7,869.5,1355.7
Liberty Shoes Ltd.,3554.0,5017.9,5512.3,4752.7,5224.9,5517.2,6060.1,6602.9,4604.3,4903.6
Lincoln Pharmaceuticals Ltd.,1996.1,2132.4,2319.0,3224.4,3106.4,3313.2,3596.2,3882.2,4287.3,4820.7
Linde India Ltd.,14901.5,15881.0,16380.5,17388.3,20138.3,21317.5,22153.7,26240.6,15149.2,24619.4
Lokesh Machines Ltd.,1657.7,1372.2,1419.7,1484.2,1617.1,2093.7,2262.7,1486.6,1761.1,2362.1
Ltimindtree Ltd.,36426.7,49401.2,48036.4,57994.0,63812.0,74434.0,92385.0,106148.0,118440.0,257422.0
Lumax Auto Technologies Ltd.,4698.8,5168.7,5902.2,6178.4,5256.9,6225.3,11524.4,9794.3,9254.0,12181.1
Lumax Industries Ltd.,11983.2,12507.0,12690.9,14080.3,14323.9,17004.8,19131.5,16115.6,14516.1,17648.5
Lupin Ltd.,72077.2,94751.8,100675.6,115520.9,129305.4,102430.6,117288.0,115128.9,112149.6,120031.6
Lux Industries Ltd.,7143.2,8711.4,9181.9,9414.2,9601.0,10815.5,12287.6,16837.9,19578.2,22912.2
Lypsa Gems & Jewellery Ltd.,3024.7,4132.1,4374.5,2081.7,768.0,1044.7,600.7,216.3,85.2,142.1
M A S Financial Services Ltd.,1374.1,1774.1,2265.2,2939.0,3415.2,4508.9,5725.8,6736.8,5939.0,6575.8
M R F Ltd.,134821.5,147144.1,224832.1,224832.1,150780.1,156893.7,162544.7,163216.4,161285.8,193051.0
Maan Aluminium Ltd.,1013.7,1128.7,1192.4,1992.4,3627.7,4536.6,6569.3,5424.8,4108.3,5864.2
Macrotech Developers Ltd.,8166.2,8055.3,12546.9,17460.0,60184.4,80288.1,97906.0,85567.4,62617.1,85614.0
Madhucon Projects Ltd.,10638.5,8978.1,11649.5,7386.6,7124.1,6860.5,6848.5,5547.0,7723.8,7227.2
Magadh Sugar & Energy Ltd.,0.0,0.0,0.0,0.0,7204.2,7348.8,7451.1,9353.6,9542.1,9978.9
Magnum Ventures Ltd.,2353.8,2208.3,2293.8,2632.6,3498.3,2588.7,2786.8,2426.4,1829.6,3316.0
Mahanagar Gas Ltd.,16838.4,20862.3,23323.9,23326.7,22930.4,25106.0,31345.1,33638.4,24384.1,39718.2
Maharashtra Scooters Ltd.,608.0,580.6,707.8,1182.8,303.0,825.5,959.3,2141.1,310.6,1948.2
Maharashtra Seamless Ltd.,19090.5,13705.5,15388.7,12075.4,16549.2,22445.8,31100.1,26835.9,23157.1,40644.9
Maheshwari Logistics Ltd.,3405.5,4148.9,5349.3,6083.7,7469.0,8929.4,10406.0,7608.9,6726.9,10375.7
Mahindra & Mahindra Financial Services Ltd.,39597.7,49535.9,55869.4,59082.4,62395.7,72130.0,99395.7,103705.5,105393.7,98737.7
Mahindra & Mahindra Ltd.,440676.0,438909.6,418265.3,445895.3,495430.7,509171.9,561914.3,485226.4,466692.0,604602.6
Mahindra Lifespace Developers Ltd.,4222.6,4213.2,7600.4,6015.6,7532.0,5572.2,5548.5,5206.9,1363.8,4106.2
Mahindra Logistics Ltd.,15365.6,17567.0,19291.3,20085.3,25976.5,32267.0,36728.6,32742.8,29746.3,36416.9
Maithan Alloys Ltd.,9125.3,8634.8,9401.2,12122.1,15266.4,19079.2,20140.0,18968.0,16435.0,30923.8
Man Industries (India) Ltd.,15523.2,10467.7,14245.0,14810.0,11436.3,16300.4,22377.8,17760.2,21059.7,21312.5
Man Infraconstruction Ltd.,4177.7,3223.5,2662.0,2739.6,2270.0,2848.5,2739.8,2033.4,2352.5,3121.1
Manaksia Ltd.,12876.1,6174.3,242.9,583.8,527.3,1161.5,702.4,1113.6,564.0,732.2
Manaksia Steels Ltd.,0.0,2181.7,3416.3,3039.4,3476.7,5033.4,6912.0,4937.8,3954.2,5127.4
Manali Petrochemicals Ltd.,5813.0,6248.2,8215.0,6563.5,6619.3,6645.8,7256.8,6862.4,9350.1,14606.4
Manappuram Finance Ltd.,22669.6,21440.4,19809.4,22149.1,30084.4,29622.0,34384.2,43533.4,51996.5,46610.6
Mangalam Cement Ltd.,8270.8,8129.1,10573.0,9763.3,10657.2,11469.5,12238.3,12579.8,13294.7,15934.1
Mangalam Global Enterprise Ltd.,0.6,0.4,8.8,6.7,26.9,269.0,3300.4,5753.8,9140.5,11970.8
Mangalore Refinery & Petrochemicals Ltd.,690049.3,756836.3,632981.9,517368.5,614510.0,633017.8,724703.8,608566.0,512977.3,861971.8
Marathon Nextgen Realty Ltd.,961.0,717.4,713.0,2480.6,2486.4,706.8,924.3,1000.5,774.5,1851.2
Marico Ltd.,35188.2,39252.6,48352.2,50663.6,51323.2,58300.0,69380.0,61620.0,73130.0,86620.0
Marine Electricals (India) Ltd.,1002.7,1621.8,1922.9,1952.9,2118.5,2895.8,3260.4,2124.8,2034.6,3283.9
Marksans Pharma Ltd.,1999.1,3233.5,4184.1,3759.8,2372.5,3026.0,4328.2,4340.4,6307.2,7005.4
Maruti Suzuki India Ltd.,501246.0,499344.0,562290.0,666463.0,796952.0,841679.0,888093.0,791306.0,733219.0,933481.0
Mask Investments Ltd.,2.4,0.5,3.0,2.4,4.5,4.3,1.7,1.6,1.4,2.2
Mastek Ltd.,4317.7,5824.9,7149.0,4005.5,1918.2,1855.5,2245.8,2123.0,2244.2,3316.9
Mawana Sugars Ltd.,13901.5,14919.2,14919.2,16678.0,16319.6,13874.3,12348.9,14355.4,17740.1,14919.6
Max Financial Services Ltd.,15893.0,10631.0,5846.7,2012.4,2562.9,2642.1,3177.8,4950.2,3078.1,2020.6
Max Healthcare Institute Ltd.,6307.1,7406.2,8226.7,9470.4,10685.8,11135.8,10606.0,1254.7,11861.9,19336.4
Mayur Uniquoters Ltd.,4209.6,5186.3,5693.9,5695.7,5349.1,5771.0,5952.9,5356.2,5238.6,6556.8
Mazagon Dock Shipbuilders Ltd.,30231.2,7610.2,30882.6,49001.0,43670.8,51124.1,53038.1,55188.0,46761.3,61829.2
Mazda Ltd.,1325.3,1140.1,1287.7,1344.7,1246.9,1129.8,1421.1,1814.1,1548.6,1683.3
Megasoft Ltd.,550.6,542.3,661.3,308.9,391.1,295.2,337.8,268.4,233.3,1683.6
Menon Bearings Ltd.,919.3,949.3,1116.4,1218.5,1242.3,1467.9,1754.1,1403.5,1509.0,1980.0
Metropolis Healthcare Ltd.,2019.9,2339.9,2586.8,3454.7,3852.2,5006.0,6017.5,7041.3,9852.0,12067.0
Minda Corporation Ltd.,6517.9,6705.6,7000.7,7671.1,8473.0,20132.0,24181.0,21789.0,23201.0,28030.0
Mindteck (India) Ltd.,584.3,766.5,810.1,888.6,861.9,903.2,1103.7,943.4,1068.1,1182.2
Mirza International Ltd.,6452.5,7080.0,9191.2,9338.4,9406.3,9747.8,11543.9,12618.5,10480.6,14034.4
Mishra Dhatu Nigam Ltd.,5860.6,5875.5,6786.1,7917.8,8337.1,7027.4,7477.6,7493.1,8332.7,8907.8
Mittal Life Style Ltd.,252.7,323.3,463.5,590.4,808.4,824.7,918.1,997.4,532.2,525.5
Modi Rubber Ltd.,543.0,227.9,254.1,233.9,250.1,460.7,302.6,318.2,342.4,335.2
Moksh Ornaments Ltd.,773.4,809.5,1109.1,1430.1,2399.3,3100.2,3814.7,3486.7,3398.7,3249.2
Mold-Tek Packaging Ltd.,2149.9,2844.4,3195.1,3094.4,3393.9,3513.4,3959.6,4396.8,4797.1,6330.3
Mold-Tek Technologies Ltd.,317.9,355.0,421.2,518.3,598.4,655.3,800.3,914.2,811.4,931.5
Monte Carlo Fashions Ltd.,0.0,5183.1,6015.4,6390.3,6093.1,5941.6,6746.0,7371.3,7062.6,10231.8
Morepen Laboratories Ltd.,3150.2,3444.2,3792.2,4628.3,5512.2,5643.6,7209.2,8014.1,11241.9,14621.4
Motilal Oswal Financial Services Ltd.,962.9,1048.8,1384.6,1114.6,1361.6,13936.0,13240.3,14297.8,22272.0,26191.8
Mphasis Ltd.,37134.2,35507.9,32006.4,30923.9,32076.8,33985.2,36390.1,46704.3,56507.0,75127.8
Mukta Arts Ltd.,2634.4,2996.3,1160.1,689.1,803.7,259.8,309.5,325.8,298.1,645.6
Multi Commodity Exchange Of India Ltd.,6455.7,4449.6,3606.3,3552.3,3758.7,3561.6,3952.1,4817.8,4950.9,4064.0
Munjal Showa Ltd.,17303.8,17407.9,17930.0,16394.9,16080.9,16361.4,16926.9,13130.0,11093.6,10781.1
Murudeshwar Ceramics Ltd.,1550.5,1541.5,1480.6,1236.0,1115.1,1220.1,1276.3,1117.0,817.7,1243.2
Muthoot Capital Services Ltd.,1072.3,1588.6,1914.9,2285.0,2844.3,3981.1,5186.0,5868.1,5086.5,4113.1
Muthoot Finance Ltd.,53871.3,49584.8,43246.4,48750.1,57467.0,63331.7,68806.3,87228.0,105743.7,110986.0
N B C C (India) Ltd.,33483.5,41733.9,45487.1,59493.8,64364.4,60838.3,74931.2,55176.6,51997.8,57983.0
