name,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Gujarat State Petronet Ltd.,13388.7,10365.1,8878.8,7904.6,5011.7,17594.9,12855.6,5534.0,3283.1,61.7
Gulf Oil Lubricants India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7,56.6,205.6
Gulshan Polyols Ltd.,105.6,438.9,325.3,864.6,646.9,599.7,305.7,117.5,13.3,518.1
H C L Technologies Ltd.,5326.6,274.5,272.2,281.6,310.0,330.0,320.0,8400.0,7810.0,6550.0
H D F C Asset Mgmt. Co. Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H D F C Bank Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H E G Ltd.,3597.4,1689.6,2523.7,1565.5,1356.4,0.0,4.1,11.5,8.1,7.8
H F C L Ltd.,2023.5,1827.9,1622.3,2511.7,1571.4,509.5,1038.9,1666.1,2172.3,1161.7
H L E Glascoat Ltd.,19.1,10.7,41.9,71.0,30.0,19.4,327.0,315.2,382.0,1204.6
Happiest Minds Technologies Ltd.,27.2,22.6,17.5,40.1,50.7,181.4,380.9,186.3,488.4,584.3
Harrisons Malayalam Ltd.,522.9,688.2,593.0,442.0,356.9,340.7,665.2,609.5,475.9,486.5
Hathway Cable & Datacom Ltd.,4773.1,8014.6,6745.5,9706.1,5861.8,4832.0,8001.8,439.9,0.0,0.0
Hatsun Agro Product Ltd.,2035.9,2453.1,2815.9,2303.8,3693.5,5420.7,5024.0,7873.7,6769.6,9469.1
Havells India Ltd.,1087.8,1430.8,417.3,0.0,0.0,810.0,405.0,897.4,4951.6,4513.9
Heidelberg Cement India Ltd.,9858.2,12926.2,9248.9,6708.6,5751.9,4692.3,3918.2,2877.3,1819.4,1622.8
Hercules Hoists Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Hero Motocorp Ltd.,2811.8,0.0,0.0,0.0,0.0,0.0,0.0,1216.7,1298.1,1423.2
Hester Biosciences Ltd.,78.3,62.0,154.3,128.7,186.6,146.0,113.6,74.4,26.7,732.4
Hi-Tech Pipes Ltd.,116.1,168.0,220.4,321.1,319.8,398.4,431.8,601.6,700.4,824.7
Hikal Ltd.,2196.3,2548.3,2014.4,2966.1,3201.5,2966.3,2978.5,3043.2,2634.8,2869.0
Hindalco Industries Ltd.,204430.5,221085.8,229738.5,239042.9,183919.5,171989.4,156340.0,159010.0,154100.0,119450.0
Hindustan Copper Ltd.,0.0,0.0,0.0,2071.5,2049.8,1020.8,5706.6,6361.8,7698.8,1935.8
Hindustan Unilever Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5510.0,6790.0,6860.0
Hindustan Zinc Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,43200.0,21170.0
